3,help desk soport tecnic,accentur empres global consultori management servici tecnologi outsourcing colabor client ayud convert empres alto desempen accentur podr unirt profesional pais trabaj client casi tod industri import mund emple accentur constru carrer distint are negoci especif consultori tecnologi outsourcing tambi dentr funcion corpor intern una organizacion compromet trabaj equip colaboracion,experient diagnost hardwar softwar realiz manten prevent correct material oficin comput perifer laptops pcs equip comunicacion telefon celular telefon modems sistem audiovisual tv proyector vide conferent atend form remot incident present usuari tal problem corre problem equip informat problem aplic incident red wifi experient implementacion servidor windows linux
1,traine visual basic 6 0,accentur empres global consultori management servici tecnologi outsourcing colabor client ayud convert empres alto desempen accentur podr unirt profesional pais trabaj client casi tod industri import mund emple accentur constru carrer distint are negoci especif consultori tecnologi outsourcing tambi dentr funcion corpor intern una organizacion compromet trabaj equip colaboracion,experient minim ano alin implementacion herramient visual basic deseabl experient visual basic
1,traine siebel,accentur empres global consultori management servici tecnologi outsourcing colabor client ayud convert empres alto desempen accentur podr unirt profesional pais trabaj client casi tod industri import mund emple accentur constru carrer distint are negoci especif consultori tecnologi outsourcing tambi dentr funcion corpor intern una organizacion compromet trabaj equip colaboracion,experient minim mes alin implementacion herramient siebel crm deseabl experient siebel crm jav sql modeling
1,traine oracl pl sql,accentur empres global consultori management servici tecnologi outsourcing colabor client ayud convert empres alto desempen accentur podr unirt profesional pais trabaj client casi tod industri import mund emple accentur constru carrer distint are negoci especif consultori tecnologi outsourcing tambi dentr funcion corpor intern una organizacion compromet trabaj equip colaboracion,experient minim ano alin implementacion herramient oracl deseabl experient oracl pl sql modeling
1,traine programacion,accentur empres global consultori management servici tecnologi outsourcing colabor client ayud convert empres alto desempen accentur podr unirt profesional pais trabaj client casi tod industri import mund emple accentur constru carrer distint are negoci especif consultori tecnologi outsourcing tambi dentr funcion corpor intern una organizacion compromet trabaj equip colaboracion,experient minim mes are programacion conoc algun lenguaj programacion jav net oracl etc conoc ingles nivel basic ofimat nivel avanz
3,project manag pmp,respons direccion planificacion ejecucion control seguimient avanc result proyect consultori implementacion desarroll fabric softwar vel calid tecnic programacion proyect presupuest cost plaz apoy elaboracion propuest plan trabaj planificacion organizacion equip trabaj,certificacion pmp vigent indispens conoc experient banc indispens conoc experient proces cmmi nivel nivel itil foundation certific indispens experient menor anos gestion proyect sector banc carg equip menor person are relacion consultori desarroll manten aplic
3,practic qa,brind soport are qa empres diferent proyect,conoc ofimat programacion web bas dat linux conoc sistem informacion cicl vid softwar conoc xml xslt nivel ingles avanz indispens
6,gerent proyect,planific nuev proyect proces trabaj reun supervis motiv equip trabaj mejor ambient motivacion trabaj resolv dificultad pued suced proces produccion vend client actual diferent servici pued ayud constant mejor proces trabaj minimiz desperdici maximiz gananci cad proyect cre mejor implement manual trabaj oficin coordin reunion client actual supervis desarroll proyect manten inform oportun tod eventual gerenci,conoc indispens manej pmi conoc metodologi lean kaiz etc conoc metodologi agil scrum etc programacion php mysql nivel intermedi avanz ingles flu habil personal sab trabaj equip ser pro activ person orden respons trabaj baj presion capac analit gust tecnologi trabaj bas cumplimient objet benefici ingres planill grat ambient laboral buen remuneracion
1,program net,programacion aplic web asp net visual studi conoc asp net web servic visual studi experient generacion format xml conoc bas dat sql serv,buen nivel comunicacion oral escrit
1,consultor proyect sap mm,profesional ingenieri softwar trabaj cicl vid prestacion servici analiz disen constru prob implement manten vari component sistem aplic accentur client,experient minim anos gestion proyect implementacion sap mm ingles nivel avanz ampli experient funcional proces vent tal lead cotiz participacion proces implementacion etap blueprint proyect preferent experient rubr industrial capac demostr constru gestion foment entorn orient equip capac trabaj form creativ analit context resolucion problem
1,consultor proyect sap sd,profesional ingenieri softwar trabaj cicl vid prestacion servici analiz disen constru prob implement manten vari component sistem aplic accentur client,experient minim anos gestion proyect implementacion sap sd ingles nivel avanz ampli experient funcional proces vent tal lead cotiz participacion proces implementacion etap blueprint proyect capac demostr constru gestion foment entorn orient equip capac trabaj form creativ analit context resolucion problem dese trabaj entorn sistem informacion excelent comunicacion escrit oral habil interpersonal
1,consultor proyect sap fi,emple accentur forj carrer cuatr are diferent negoci consultori tecnologi outsourcing funcion corpor intern cad zon ofrec experient carrer unic atract mezcl trabaj oportun capacitacion ambient trabaj estructur promocion profesional profesional ingenieri softwar trabaj cicl vid prestacion servici analiz disen constru prob implement manten vari component sistem aplic accentur client invit sumart organizacion ofrec mayor desafi mejor oportun satisfaccion,experient minim anos gestion proyect implementacion sap fi ingles nivel avanz ampli experient funcional proces vent tal lead cotiz participacion proces implementacion etap blueprint proyect preferent experient rubr industrial capac demostr constru gestion foment entorn orient equip capac trabaj form creativ analit context resolucion problem dese trabaj entorn sistem informacion
1,consultor proyect sap,emple accentur forj carrer cuatr are diferent negoci consultori tecnologi outsourcing funcion corpor intern cad zon ofrec experient carrer unic atract mezcl trabaj oportun capacitacion ambient trabaj estructur promocion profesional profesional ingenieri softwar trabaj cicl vid prestacion servici analiz disen constru prob implement manten vari component sistem aplic accentur client invit sumart organizacion ofrec mayor desafi mejor oportun satisfaccion,experient minim anos gestion proyect implementacion sap ingles nivel avanz ampli experient funcional proces vent tal lead cotiz participacion proces implementacion etap blueprint proyect preferent experient rubr industrial capac demostr constru gestion foment entorn orient equip capac trabaj form creativ analit context resolucion problem dese trabaj entorn sistem informacion excelent comunicacion escrit oral habil interpersonal
1,desarroll anal jav,analiz disen program implement evalu document manten oper proces automatiz oper compani automatiz requer desarroll sistem administracion informacion usuari alcanc oper volumen dat requier desarroll sistem informat formul disen estructur general sistem solicit aplic norm segur distint etap,preferent hab disen elabor program informat puest similar experient anos desarroll aplic jav analisis disen orient objet frameworks patron disen
3,practic tecnologi explotacion,administr inventari equip microinformat coordin atencion incident requer atend mism form presencial,requer
1,phonegap softwar engin,avant technologi empres transnacional dedic desarroll softwar trabaj tecnologi cuent carter client centroamer grand oportun desarroll capacitacion constant encuentr busqued profesional destac incorpor equip trabaj respons desarroll aplic movil tecnologi phonegap acuerd solicitud client,experient comprob anos phonegap conoc git svn softwar control version sol fundament programacion experient lenguaj orient objet sol tal jav objectiv etc experient desarroll interfac tactil disposit movil ipad iphon andro etc conoc ultim desarroll disen mobil tablets tecnologi inclu mejor continu disen responsiv phonegap plataform nativ ios andro googl maps javascript api advanc javascript jquery phonegap cordov conoc practic integracion servidor back plus domini idiom ingles nivel basic intermedi
6,ejecut cuent corpor,gerenci carter client prospeccion zon geograf levant informacion analisis planteamient solucion armad proyect tecnic econom roi presentacion proyect gerenci cierr trabaj camp trabaj oficin,minim anos empres sector industri impresion tecnologi vent consult impresor multifuncional wf proyector solucion gestion documental softwar relacion
4,practic business intelligenc,encarg present informacion relat millon distribuidor independient compani mund respons generacion inform estadist solicitud hoc prepar inform mensual abastec informacion distint pais acuerd requer elabor distribu inform mensual kpi respons apoy event promocion calif entrad,
6,practic cobranz,generacion inform consolid recuper deud fij generacion inform consolid recuper deud movil generacion inform consolid recuper deud cabl generacion inform contact,sql intermedi access avanz excell avanz
6,practic administracion comercial,validacion habilitacion presupuest consolidacion informacion manten bas inform gestion analisis informacion explic variacion gast gestion intermensual interanual coordinacion seguimient liberacion orden compr,sql basic
6,practic estudi econom proyect especial,actualizacion bas dat econom respuest canalizacion consult econom apoy elaboracion report analisis macroeconom apoy proyect,buen redaccion ortografi capac argumentacion indispens capac comunicacion relacion interpersonal
6,practic seguimient riesg,revis informacion bas dat general banc analisis herramient gestion apoy generacion report gestion riesg,domini intermedi sql
1,consultor success factors,creacion interfac success factors sap atencion manej requer proyect tem tecnic soport oper funcional softwar success factors modificacion camp success factors,minim anos consultor success factors consultor sap hcm tambi labor proyect implementacion partners sap certific modul success factors especif seleccion aprendizaj desarroll
3,subgerent adjunt gobiern servici outsourcing,determin baselin proyect termin alcanc duracion inversion gast benefici formaliz baselin proyect comit gestion proyect infraestructur vel cumplimient objet expect proyect dirig ejecucion proyect activ definicion tar asignacion respons seguimient coordin gestion cambi alcanc proyect implement control permit gestion riesg cronogram stakeholders presupuest proveedor involucr proyect present suministr informacion divers for interes ejecucion proyect coordin unidad intern division sistem organizacion unidad banc recurs accion necesari desarroll proyect,experient minim anos soport infraestructur anos gestion proyect offic softwar avanz conoc infraestructur
3,practic ing sistem,apoy redefinicion proces gestion oper desarroll bas itil cmmi contribu identificacion oportun mejor proces actual apoy activ segur informacion cumplimient proces polit auditori realiz seguimient proyect evaluacion riesg,se valor nocion previ gestion proyect aplicacion experient deseabl gestion proces negoci
4,anal funcional sap pm,analiz disen plant propuest solucion sistem sap compani mism particip implementacion proyect sap brind soport asesori oportun dem are gestion administr solucion tecnic funcional modul sap isu encuentr dentr respons brind soport modul sap isu encuentr dentr ambit respons aplic innovacion tecnolog sistem compani promov solucion optim proces negoci mediant herramient portabil organiz entren usuari manten uso product sistem actual nuev cumpl establec documentacion sistem gestion dar soport incident sistem informacion analiz nuev requer neces tecnolog softwar,experient anos anal sap are experient anos anal funcional soport sap experient anos proyect implementacion sap erp
4,sub gerent adjunt gestion informacion,relev neces plante disen solucion disen model dat requer adecuacion datamart identificacion fuent informacion mape dat desarroll solucion plant elabor documentacion permit trazabil dat fuent model dat funcional particip redisisen proces migracion nuev datamart mmgr otras activ soport requ equip mmgr,conoc avanz pl sql recomend conoc programacion sas spss experient minm anos anal informacion proyect inteligent negoci anal informacion desarroll sistem anal ii desarroll sistem
6,practic sap business,apoy levant configuracion proces negoci apoy capacitacion usuari final apoy elaboracion documentacion proyect apoy client deb adapt comport funcion situacion client trat adopt med necesari satisfac neces client,experient necesari preferent practic similar conoc sql serv basic proces
6,asistent transferent exterior,recepcion instruccion distint canal ingres cart orden format canal virtual fax corre electron intern dentr horari asignacion proporcional carg trabaj diari asistent emisor posterior proces liquidacion carg cuent client emision mensaj exterior swift identific oper urgent prioriz atencion,conoc avanz computacion ms offic domini excel tabl dinam access cuadr estadist conoc macr experient minim ano
6,practic proces,analisis disen mejor proces implementacion manten nuev proces disen desplieg indic eficient apoy construccion model gestion apoy seguimient control proyect identificacion oportun mejor,experient mes diagnost disen desplieg proces conoc visi nivel basic deseabl ten conoc bizzagi suits bpms pmi six sigm togaf soa cobit indispens ten disponibil trabaj hor cas ser practic preprofesional hor cas ser practic profesional
6,asistent telemarketing,segment merc cre oportun vent seidor telemarketing event comunic efect client realiz inform gerenci adopt cultur grup seidor valor codig,ideal obligatori cont 2 anos experient telermarketing
3,arquitect,apoy defin comunic gestion principi patron lineamient arquitectur tecnolog particip proces cicl vid solucion servici soa garantiz cumplimient principi patron lineamient elabor blu print arquitectur negoci servici soa aplicacion dat integracion segur infraestructur habilit solucion tecnolog realiz seguimient proyect asign,minim anos experient gestion proyect arquitectur empres rubr telecomun indispens
3,asistent poder,brind soport tecnic proces informacion poder unidad legal propon nuev aplic med carg trabaj demand consider marc eficient,conoc intermedi avanz offic especial excel ppt outlook conoc intermedi desarroll entorn web aspx conoc avanz disen implementacion bas dat sql serv conoc avanz programacion framework visual studi lenguaj visual net mejor conoc tambi lenguaj conoc intermedi administracion servidor windows serv
4,anal administracion personal min,respons administracion personal consolidacion generacion dat personal registr dat emple mantien actualiz preparacion contrat laboral sancion pag coordinacion ministeri trabaj monitore elaboracion correct nomin mensual tom consolidacion dat control revis nomin consolidacion personal respons departament contabil pag salari tiemp error,men anos experient recurs human experient trabaj campament miner hidrocarbur construccion disponibil viaj interior pais condicion climat podri ser advers indispens hab manej erp sol sap oracl adryan afin indispens deb cont sol experient empres sector mineri hidrocarbur construccion ten nivel ingles sol intermedi avanz indispens
4,anal negoci,banc falabell pertenec grup falabell anos experient busqued constant ret expansion nuev merc pertenec top grup grand latinoamer principal pais unet banc cuent mayor record colocacion tarjet credit merc nacional anal negoci respons carg analiz dinam cad negoci cad segment client fin propon inici campan increment valor client banc desarroll manten segment client relev entend mejor negoci implement integral campan product esto implic much coordinacion divers person diferent are nivel organizacion coordinacion gerent negoci product defin maner simpl efect med march negoci campan realic analiz obten conclusion report seguimient result campan optimiz proces carg com hac simpl rap confiabl ejecut maner oportun proces destin entreg report period asign las dem funcion afin asign jef inmediat benefici line carrer bas desempen descuent corpor tas credit preferencial conveni educ,bachill carrer ingenieri estadist deseabl hab carg funcion analisis administracion bas dat manej report analisis domini excel nivel avanz manej destrez grand volumen dat nocion basic sql conoc herramient tal business objects qlikview spss etc deseabl
3,consultor comercial,conoc profund servici brind empres identific oportun vent prospeccion gener neces potencial client bas bundl servici empres brind soport necesari client proces construccion arquitectur requer conjunt ingenier prevent identific punt critic oportun identific posibl competidor identific influenci tomador decision respect oportun consegu tod informacion necesari construccion propuest seguimient comercial oportun detect manten actualiz document pipelin inform are product ingenier prevent acerc posibl amenaz cierr oportun elabor tod documentacion necesari proces licitacion public priv excepcion propuest tecnic econom valid tod documentacion previ are prevent product cerr oportun vent ingres documentacion necesari sistem empres factibil tecnic proyect provision mism realiz gestion intern ingres contrat gestion vent hac seguimient provision servici firm acta conform entreg servici hac seguimient facturacion cobranz identific posibl amenaz operacion servici mientr contrat vigent gestion requer incident pued ten client operacion servici,experient anos are comercial consultor servici infraestructur tic implement solucion tecnolog integracion arquitectur solucion involucr dat cent hardwar softwar domini ingles nivel intermedi deseabl conoc hardwar servidor ruteador switchers sistem oper windows serv linux aix solaris aplic erp crm plataform vmwar hyper softwar libr licenci
4,anal proces,coordin monitor sistem gestion gobiern servici prepar diagram proced organizacion analiz informacion obten levant proces activ organizacion elabor actualiz revis manual proced unidad negoci control format formulari utiliz asesor unidad negoci relat desarroll plan mejor proces analiz identific implement oportun mejor proces negoci soport fin obten mejor nivel efect tiemp respuest client nivel riesg desarroll particip planificacion implementacion seguimient proyect mejor aport solucion administr oper proces organizacion defin conceptual funcional oportun mejor proces identific unidad gerenci evalu viabil implementacion document mejor cambi efectu proces,conoc estandar proces unidad servici conoc avanz itil conoc infraestructur tecnolog comun manej offic nivel intermedi experient minim anos anal proces anos anal proyect conoc avanz gestion proces gestion proyect mejor continu proces reingenieri proces diagramacion proces bpm manej avanz ms offic manej intermedi project visi hab realiz algun curs gestion proces negoci deseabl cont certif pmp itil conoc estandar proces unidad servici conoc avanz itil conoc infraestructur tecnolog comun manej offic nivel intermedi
6,respons gestion servici,qui tendr mision asegur eficient gestion servici empres trav uso metric indic gestion bas itil gestion sistem gobiern servici gestion indic servici olas slas gestion indic rendimient servici analiz informacion obten levant proces activ organizacion elabor actualiz revis manual proced unidad negoci control format formulari utiliz asesor unidad negoci relat desarroll plan mejor proces analiz identific implement oportun mejor proces negoci soport fin obten mejor nivel efect tiemp respuest client nivel riesg desarroll particip planificacion implementacion seguimient proyect mejor aport solucion administr oper proces organizacion defin conceptual funcional oportun mejor proces identific unidad gerenci evalu viabil implementacion document mejor cambi efectu proces,hab realiz algun curs gestion proces negoci hab realiz algun curs gestion gobiern servici deseabl cont certif pmp itil conoc estandar proces unidad servici conoc avanz itil conoc cobit cmmi conoc infraestructur tecnolog comun conoc avanz gestion proces gestion proyect mejor continu proces reingenieri proces diagramacion proces bpm experient minim anos anal proces anos anal proyect experient indispens manej indic gestion proces slas kpis experient disen implementacion solucion experient domini estandar gobiern manej avanz ms offic manej intermedi project visi
3,administr riesg segur informacion,identific med control monitor riesg sistem gestion organizacion trabaj diferent unidad negoci are proveedor facilit analisis proces gestion riesg identific med mitigacion nivel acept riesg proteg informacion llev cab proyect implementacion control mitigacion riesg efectu evalu riesg maner period complet manten informacion actualiz observ plan accion riesg asum distint auditori elabor report inform avanc metric asoci cumplimient plan riesg propon requer capacitacion gestion riesg,especializacion gestion proyect deseabl certificacion crisc pmp conoc estandar iso iso iso itil cobit conoc infraestructur tecnolog comun indispens experient minim anos gestion riesg proces hab particip men proyect implementacion sistem gestion segur informacion sgsi bas iso
3,asistent tecnologi informacion,apoy manten desarroll sistem informacion empres evalu infraestructur tecnolog actual hardwar softwar empres propon implementacion nuev herramient aplic tecnolog asist administracion bas dat oracl sistem informacion empres brind apoy tecnic distint usuari comput red empres control programacion supervis manten prevent correct equip comput asist administracion control acces sistem informacion realiz proced ejecucion copi respald asist administracion red dat realiz labor observ consider ambiental establec proced busc preservacion medi ambient realiz labor cumpl consider segur salud ocupacional establec proced otras funcion asign jef inmediat,sistem oper administracion windows serv activ directory administracion windows professional administracion linux red hat administracion bas dat administracion oracl administracion aplic oracl administracion sql serv opcional administracion mensajeri administracion exchang serv offic program herramient oracl develop forms report sql for oracl microsoft microsoft net visual basic erp oracl business suit
6,practic control calid qa,apoy revision sit cuent apoy revision proyect report registr incident seguimient mism revision mailing responsiv cuent revision taggsd apoy elaboracion ejecucion cas prueb etc,preferent cont experient minim mes hac practic are sistem control calid
4,administr bas dat,empres sector financier institucion social priv requier person cumpl requisit mencion sol consider candidat cumpl solicit requisit profesional universitari ingenieri sistem ingenieri industrial afin experient comprob menor anos administr bas dat certific ocp oracl application certificacion oca oracl application serv conoc sistem oper aix linux window ingles intermedi trabaj sab benefici ley ingres sueld funcion monitor administr proces recurs entorn bas dat activ auditori especif defin indic,
6,coordin inscripcion admision,disen organiz valid calendari activ proces admision pos grad encomend supervis ejecucion activ relacion proces admision postul posgr particip planificacion ejecucion plan oper seccion realiz coordin logist oper relacion aplicacion prueb admision posgr cre plataform inscripcion establec fluj inscripcion postul sistem admision camp virtual establec coordin escuel posgr apoy difusion calendari inscripcion recepcion document preparacion despach expedient proces manej informacion campus virtual favorec gestion tom decision proces admision prepar document inform recurr format establec indol valid dat conten,bachill ing industrial ing sistem afin cont experient sector educ minim anos cont ingles intermedi manej offic nivel avanz experient realiz labor similar mencion
4,anal program,analisis neces softwar usuari disen analisis proces negoci informatiz presentacion altern mejor asesor tod are empres implement mejor softwar usuari asesor respect implementacion operacion seguimient proyect sistem informat necesari empres elaboracion presentacion modif optimic program aplic informat validacion program desarroll administracion implementacion manten softwar gestion administracion sistem informacion administracion bas dat implementacion manten program gestion informat fin asegur vigenci optimizacion proces informacion,universitari ingenieri sistem informat experient anos funcion similar ingles intermedi conoc sql administracion programacion nivel avanz microsoft offic avanz ms proyect indispens
4,jef sistem,funcion respons gestion proyect acord requer client intern brind soport are comercial desarroll nuev product respect herramient tecnologi utiliz establec confeccion map proyect defin line tecnolog utiliz interaccion negociacion proveedor participacion elaboracion presupuest are,requisit conoc avanz intermedi herramient inteligent negoci crm metodologi bpm conoc lenguaj programacion jav net manej servidor multiplataform administracion servidor windows linux motor bas dat mysql postgresql herramient virtualizacion consolidacion servidor vmwar experient experient laboral tres anos jefatur sistem lider equip person empres telecomun tecnologi informacion afin indispens experient formulacion gestion proyect tecnologi informacion optimizacion mejor proces desarroll product
3,practic,brind soport usuari sed asign apoy coordin nuev proyect soport usuari administracion central gener solicitud compr administracion central telefon generacion tickets soport coordinacion proveedor respons infraestructur administracion central,deseabl experient mes are sistem infraestructur tecnologi informacion afin domini excel nivel intermedi avanz conoc ensamblaj comput
4,anal proyect sistem,evalu requer prioriz usuari banc determin bas estim cuantit activ desarroll especific requer nivel funcional tecnic pued ser entreg divers proveedor are sistem cencosud asegur proyect carg implement respet cronogram alcanc presupuest acord inicial usuari sponsor proyect propon apoy equip desarroll tom decision ayud solucion problem bloqueant avanc proyect atend gestion riesg problem solucion mism asegur cierr proyect form coordin usuari asegur uso aplicacion part usuari ambient product atend control solicitud cambi gener vid proyect efectu control evaluacion tecnic sistem informat equip relacion garantiz confiabil confidencial exactitud alcanc oportun result operacion mism realiz estudi factibil tecnic operacional implementacion solucion bas uso tecnologi informacion comun dat coordin gestion desarroll tercer cas ser necesari,experient minim anos proyect sistem experient minim ano posicion similar trabaj proveedor conoc banc relacion activ puest conoc product servici financier conoc gestion proyect lenguaj programacion orient manej bas dat oracl deseabl conoc crm siebel hab llev curs gestion proyect
1,administ,administr experient minim anos entorn produccion egres carrer tecnic universitari sistem,administracion bbdd tuning bbdd migracion version
3,administr oracl,profesional carrer ingenieri sistem informat universitari tecnic minim anos administr bas dat oracl sql serv estudi especializacion dba curs administracion bas dat oracl sql serv conoc sistem oper unix linux hpux aix etc deseabl certificacion oca mcts deseabl experient gestion incidental requer,profesional carrer ingenieri sistem informat universitari tecnic minim anos administr bas dat oracl sql serv estudi especializacion dba curs administracion bas dat oracl sql serv conoc sistem oper unix linux hpux aix etc deseabl certificacion oca mcts deseabl experient gestion incidental requer
1,jav senior softwar engin,jav softwar development,graduat bachelor of engineering systems equivalent experienc of years jav softwar development sol experienc the following technologi tools jav javascript web programming datab web apps agil scrum methodology advanc english skills indispens immediat availability
6,anal analisis model marketing,analiz cicl vid comport client diferenci client aplic diferent metodologi clusterizacion rfm etc analiz desercion client motiv analiz neces client gener estrategi retencion crosselling upselling fidelizacion retencion recuperacion client gener campan dirig acompan estrategi client,profesional marketing ingenier industrial ingenier sistem experient laboral anos experient are marketing comercial crm experient analiz comport client conoc ano gener estrategi campan marketing direct conoc gener estrategi comercial orient client indispens manej bas dat nivel intermedi preferent sab manej sql serv indispens manej offic nivel intermedi deseabl manej herramient estadist spss
1,program junior trabaj chorrill,ejecut modif sistem actual segun plan mejor asist evaluacion nuev requer consult are ejecut manten administracion sistem implement cumpl maner satisfactori oblig realiz labor documentacion program informat acuerd norm establec asist implementacion ejecucion nuev proyect mejor sistem actual capacit personal exist cambi sistem manten atencion diari permanent usuari aplic,conoc requer bas dat sql serv intermedi desarroll webs visual studi intermedi visual studi intermedi conoc html intermedi conoc javascript avanz manej ajax basic manej component visual studi ajax toolkit etc basic conoc jquery avanz conoc css conoc programacion cap conoc sourcesaf team fundation serv basic lug trabaj georg colleg sed chorrill horari trabaj lun viern
3,practic profesional tic,objet apoy administracion recurs tecnolog scg brind soport usuari funcion apoy administracion control licenci softwar apoy administracion control supervision servidor proxy backups dat laptops pcs backups servidor apoy control supervision uso central telefon nuev tecnologi nuev instal apoy instalacion desinstalacion hardwar scg alquil configuracion equip apoy induccion nuev usuari herramient web googl apps daf uso entorn red apoy instalacion softwar propietari empres nivel servidor usuari,reci egres carrer ingenieri sistem informat experient soport manej sql serv experient manten instalacion pc laptops experient operat manten correct prevent equip experient manej googl apps corre sit experient administracion disen webs experient administracion manten servidor windows directori activ dns dhcp fil serv dfs conoc administracion manten servidor linux proxy cach regl monitori red filtr conoc administracion equip comunicacion switch monitore red cabl estructur conoc elaboracion ejecucion proyect ingles intermedi proactiv habil interpersonal capac entend ejecucion respons confidencial manej informacion puntual
1,program junior,descripcion puest ejecut programacion desarroll manten softwar correspondient proyect product empres acuerd especif client plaz calid establec empres,experient profesional preferent mes practic pre profesional conoc informat conoc lenguaj jav net andro ios herramient desarroll eclips ide entorn desarroll netbeans entorn desarroll manej bas dat sql serv nivel basic curs certif curs programacion jav net andro ios competent habil capac resolucion problem capac concentracion capac aprendizaj innovacion creativ adapt flexibil se ofrec line carrer ser part empres franc crecimient solucion instal latinoamer pais ingres planill benefici ley prim eps cubiert mes val sodex alimentici mont horari lun viern capacitacion constant lin product solucion ofrec empres
6,product manag work plac,desarroll line negoci outsourcing impresion renovacion tecnolog contact direct client potencial proveedor seguimient indic manej indic crecimient comercial coordin are pre vent entre funcion inherent posicion,minim anos experient desarroll funcion propi posicion sol conoc are
3,practic profesional gestion ingres,generacion seguimient diari kpi ingres recarg trafic trafic cobr etc levant alert cas identificacion comport atip analisis cruc informacion identific posibl caus perd ingres coordinacion are intern segur ingres ingenieri sistem control product levant informacion seguimient correccion fall identific identific oportun mejor proces plataform actual maner contribu mejor desempen product logr mejor condicion client movist,se requier candidat capaz entend funcion red plataform manej bas dat nivel intermedi
1,anal qa,analisis disen requer distint are empres ejecucion cas prueb funcional sistem integracion aceptacion tecnic implement desarroll compilacion pas produccion documentacion manual usuari capacitacion usuari final soport prim nivel usuari dar solucion inconvenient hardwar softwar prueb sistem control calid supervision monitore sit produccion analisis elaboracion propuest nuev proces mejor existent cad proyect proced qa testing web automat selenium testing movil ejecucion tests funcional realiz proces certificacion requer apertur seguimient bugs testing aplic web desktop tagge pagin web usand googl analitycs requer,cont minim ano experient anal testing qa tambi soport usuari profesional deber domin siguient herramient testing web automat selenium testing movil certificacion istqb indispens ejecucion tests funcional conoc proces certificacion requer herramient apertur seguimient bugs testing aplic web desktop tagge pagin web googl analitycs sql mysql competent personal habil analit creativ resolv problem tecnic orient cumplimient objet capac trabaj equip capac trabaj baj presion
1,program frontend,phantasi empres marketing digital busqued mejor capital human incorpor staff profesional actual encontr busqued program frontend cumpl siguient perfil funcion realiz program component sistem computacion interpret especif disen diagram document funcional document program realiz verific component program busc caus funcion correg program adapt cambi especif model cre optimiz bas dat depur codig fin optimiz rendimient program,profesional deb cont siguient conoc conoc especial interpret especif disen diagram document funcional realiz program component sistem conoc computacion distint sitem oper linux osx windows css html maquetacion crosbrowsing jquery uso plugins ajax json adob photoshop adob fireworks apis facebook twitt youtub googl maps instagram men facebook requisit experient minim anos preferent ten experient trabaj agenci digital se tom consideracion evaluacion conoc lenguaj frameworks bas dat adicional list disponibil inmediat competent toler presion empati asert trabaj equip
3,especial networking,realiz montaj configuracion equip networking ejecut protocol prueb complet cartill instalacion finaliz instal realiz registr sistem gestion postvent indic activ realiz instal servici prepar inform tecnic topologi red present instal servici apoy cumplimient polit objet calid,preferent cont certif alcatel acfe cisc ccnp ccna fortigat vigent conoc avanz red tip wan conoc segur red configuracion equip firewall ids ips radius conoc sistem oper ms serv linux experient ano instalacion configuracion equip red wan preferent configuracion sistem oper red disponibil viaj ingles nivel intermedi disponibil trabaj horari oficin
1,program senior,descripcion puest ejecut programacion desarroll manten softwar correspondient proyect product empres acuerd especif client plaz calid establec empres,experient profesional preferent anos experient laboral puest similar conoc informat preferent conoc product hip conoc experient desarroll lenguaj jav net andro ios conoc patron disen experient programacion tres cap baj patron mvc conoc frameworks jav experient servici dat web servic conoc jasp was herramient desarroll eclips ide entorn desarroll netbeans entorn desarroll ireport herramient disen report manej bas dat sql serv nivel intermedi manej oracl nivel intermedi curs certif certificacion plataform microsoft certificacion jav certificacion sql certificacion oracl competent habil capac resolucion problem capac concentracion capac aprendizaj innovacion creativ adapt flexibil se ofrec line carrer ser part empres franc crecimient solucion instal latinoamer pais ingres planill benefici ley prim eps cubiert mes val sodex alimentici mont horari lun viern capacitacion constant lin product solucion ofrec empres
1,anal program senior,descripcion puest analiz elabor especif funcional proyect softwar asim supervis programacion obten validacion control calid proyect asign segun especif proyect cronogram establec proces intern,experient profesional preferent anos experient laboral puest anos program conoc informat conoc uml proces desarroll herramient analisis enterpris architect conoc mejor practic desarroll softwar bas metodologi rup conoc patron singleton thre saf sincronizacion objet conoc plataform web web servic lenguaj programacion jav net frameworks jav entorn web transact sql administracion ambient bas dat competent habil capac analit capac comunicacion buen relacion interpersonal planificacion organizacion trabaj equip innovacion creativ adapt flexibil se ofrec line carrer ser part empres franc crecimient solucion instal latinoamer pais ingres planill benefici ley prim eps cubiert mes val sodex alimentici mont horari lun viern capacitacion constant lin product solucion ofrec empres
1,anal program junior,descripcion puest analiz elabor especif funcional proyect softwar asim supervis programacion obten validacion control calid proyect asign segun especif proyect cronogram establec proces intern,experient profesional preferent anos experient laboral ano program conoc informat conoc uml proces desarroll herramient analisis enterpris architect conoc mejor practic desarroll softwar bas metodologi rup conoc patron singleton thre saf sincronizacion objet conoc plataform web web servic lenguaj programacion jav net frameworks jav entorn web transact sql administracion ambient bas dat competent habil capac analit capac comunicacion buen relacion interpersonal planificacion organizacion trabaj equip innovacion creativ adapt flexibil se ofrec line carrer ser part empres franc crecimient solucion instal latinoamer pais ingres planill benefici ley prim eps cubiert mes val sodex alimentici mont horari lun viern capacitacion constant lin product solucion ofrec empres
